latitude|longitude|Date
9.54046|-80.01732|08-26
9.61512|-79.84975|08-26
9.59556|-79.85398|08-26
8.73469|-79.41265|08-26
9.60483|-79.86017|08-26
9.58336|-79.8619|08-26
9.55765|-79.8612|08-26
9.61778|-79.86532|08-26
9.58547|-79.86753|08-26
8.75267|-79.41729|08-26
8.88635|-79.47513000000001|08-27
8.95364|-79.56719|08-27
9.43697|-79.86042|08-27
9.37481|-79.89034|08-27
9.35783|-79.89059|08-27
8.95742|-79.57458|08-27
9.00533|-79.60771|08-27
8.80877|-79.58308|08-27
8.897590000000001|-79.47275|08-27
8.96324|-79.56983|08-27
8.74195|-79.41708|08-27
8.95552|-79.56558|08-27
9.33177|-79.91909|08-27
9.4459|-79.88183|08-27
8.98257|-79.58953|08-27
9.45204|-79.84696|08-27
9.01378|-79.61683|08-27
8.94126|-79.56337|08-27
9.3523|-79.90782|08-27
9.35843|-79.8834|08-27
9.39346|-79.9471|08-27
9.39911|-79.95714|08-27
9.36223|-79.89239|08-27
8.9611|-79.56796|08-27
9.43419|-79.87296|08-27
9.26593|-79.91158|08-27
9.35095|-79.90751|08-27
9.36332|-79.88565|08-27
9.46646|-79.88388|08-27
9.42529|-79.91958|08-27
8.89186|-79.51012|08-27
9.3714|-79.88656|08-27
9.42697|-79.88357|08-27
9.36086|-79.8845|08-27
8.77339|-79.42478|08-27
8.74398|-79.41382|08-27
9.60756|-79.88796|08-27
8.71756|-79.40591|08-27
9.58083|-79.85467|08-27
9.618030000000001|-79.84155|08-27
9.55705|-79.88242|08-27
8.76276|-79.42183|08-27
9.61417|-79.85983|08-27
8.728|-79.41133|08-27
8.72264|-79.40342|08-27
9.50067|-79.91467|08-27
8.77532|-79.42577|08-27
9.57977|-79.87482|08-27
8.7795|-79.4335|08-27
9.36332|-79.88567|08-28
9.43632|-79.86959|08-28
9.43352|-79.94776|08-28
9.35332|-79.91192|08-28
8.96336|-79.56993|08-28
9.37557|-79.89089|08-28
8.87909|-79.46694|08-28
9.46977|-79.88015|08-28
8.88795|-79.47583|08-28
9.36686|-79.88423|08-28
8.958|-79.56529|08-28
8.95382|-79.56693|08-28
8.95417|-79.57467|08-28
8.99647|-79.59198|08-28
9.36965|-79.88532000000001|08-28
9.35235|-79.91071|08-28
8.8909|-79.51251|08-28
8.89676|-79.47352|08-28
8.88597|-79.5077|08-28
9.40202|-79.95629|08-28
9.01733|-79.61333|08-28
9.44905|-79.87957|08-28
8.96663|-79.57537|08-28
9.35617|-79.88233|08-28
9.44|-79.88582|08-28
9.36215|-79.89233|08-28
9.3503|-79.919|08-28
9.36076|-79.88459|08-28
9.35781|-79.89056|08-28
9.4621|-79.89052|08-28
8.87733|-79.49417|08-28
9.373|-79.88903|08-28
8.75068|-79.41465|08-28
9.56065|-79.85912|08-28
8.72177|-79.40534|08-28
8.71729|-79.40878|08-28
8.74793|-79.41556|08-28
9.58979|-79.88706|08-28
9.5819|-79.8741|08-28
9.50293|-79.95383|08-28
9.58521|-79.87169|08-28
8.76489|-79.42399|08-28
8.73859|-79.41139|08-28
8.72779|-79.4098|08-28
8.7156|-79.40547|08-28
9.36681|-79.88401|08-29
9.35227|-79.90772|08-29
9.36214|-79.89228|08-29
9.4347|-79.87619|08-29
8.96108|-79.56788|08-29
9.35786|-79.89056|08-29
9.43311|-79.94762|08-29
9.27566|-79.91302|08-29
8.95783|-79.56517|08-29
8.95702|-79.57448|08-29
9.06388|-79.66615|08-29
9.35238|-79.91082|08-29
8.82227|-79.59716|08-29
9.35854|-79.88332|08-29
9.35617|-79.88233|08-29
8.89138|-79.45272|08-29
8.87111|-79.48894|08-29
9.35335|-79.91192|08-29
8.89765|-79.52878|08-29
9.4016|-79.95568|08-29
9.48864|-79.85756|08-29
9.36038|-79.88432|08-29
8.9558|-79.56532|08-29
9.35091|-79.90741|08-29
8.88388|-79.49392|08-29
8.88648|-79.47491|08-29
8.88936|-79.50407|08-29
8.88972|-79.51158|08-29
9.37211|-79.88851|08-29
8.78517|-79.43518|08-29
9.54504|-79.87576|08-29
9.62343|-79.8742|08-29
9.6126|-79.85147|08-29
8.73661|-79.41328|08-29
9.54442|-79.8712|08-29
9.58423|-79.854|08-29
9.48525|-79.98075|08-29
8.7756|-79.42753|08-29
8.71429|-79.40243|08-29
8.88228|-79.45729|08-30
9.35333|-79.91193|08-30
8.95565|-79.56544|08-30
8.877040000000001|-79.46564|08-30
8.98474|-79.59137|08-30
8.88368|-79.49337|08-30
9.27131|-79.91237|08-30
8.960560000000001|-79.56736|08-30
9.35251|-79.91078|08-30
9.36747|-79.88455|08-30
8.88803|-79.47283|08-30
9.43094|-79.8756|08-30
9.52625|-79.86006|08-30
9.35685|-79.88294|08-30
9.37532|-79.89065|08-30
9.36359|-79.88572|08-30
8.95783|-79.56517|08-30
9.35088|-79.90739|08-30
9.35781|-79.89055|08-30
9.43126|-79.94862|08-30
8.95668|-79.57423|08-30
8.96042|-79.57622|08-30
9.46345|-79.8822|08-30
9.37328|-79.88395|08-30
9.36046|-79.88415|08-30
8.9538|-79.56712|08-30
9.35215|-79.9079|08-30
8.73077|-79.41268|08-30
9.60933|-79.86325|08-30
9.5893|-79.87497|08-30
9.52263|-79.88417|08-30
9.566|-79.87918|08-30
8.72975|-79.411|08-30
8.73013|-79.40799|08-30
9.58655|-79.86256|08-30
9.57429|-79.85403|08-30
9.61523|-79.84313|08-30
9.57632|-79.87994|08-30
8.85519|-79.4798|08-31
9.372160000000001|-79.88844|08-31
9.12576|-79.80576|08-31
8.80545|-79.5922|08-31
8.95562|-79.5655|08-31
9.35783|-79.89059|08-31
9.37595|-79.89117|08-31
8.96305|-79.56957|08-31
8.97817|-79.58612|08-31
9.35299|-79.90988|08-31
8.88319|-79.4922|08-31
9.35633|-79.88253|08-31
9.36643|-79.88545|08-31
8.876|-79.47006|08-31
9.47721|-79.89762|08-31
9.36033|-79.88427|08-31
9.35107|-79.90725|08-31
9.43299|-79.89568|08-31
9.37149|-79.88682|08-31
8.96033|-79.56725|08-31
8.95834|-79.56554|08-31
9.505980000000001|-79.9182|08-31
9.55855|-79.87295|08-31
9.46887|-79.9705|08-31
9.45583|-79.88784|08-31
9.62199|-79.88047|08-31
8.72422|-79.41386|08-31
8.77247|-79.41761|08-31
8.7501|-79.41853|08-31
9.58557|-79.88874|08-31
9.60383|-79.85917|08-31
9.62033|-79.84995|08-31
8.71635|-79.41088|08-31
9.56757|-79.87986|08-31
9.59649|-79.84161|08-31
8.77667|-79.40912|08-31
9.56212|-79.87842|08-31
9.58778|-79.85866|08-31
9.57573|-79.88299|08-31
9.61807|-79.86224|08-31
8.74818|-79.41336|08-31
9.58647|-79.86092|08-31
8.85549|-79.4801|09-01
9.36922|-79.88644|09-01
8.95949|-79.57567|09-01
9.37133|-79.88653|09-01
8.95564|-79.56548|09-01
8.8644|-79.46625|09-01
9.49617|-79.94584|09-01
9.3865|-79.89693|09-01
8.81795|-79.59372|09-01
8.87953|-79.45126|09-01
9.4377|-79.86956|09-01
9.37306|-79.88407|09-01
9.37294|-79.8894|09-01
9.36329|-79.8855|09-01
9.35079|-79.90661|09-01
9.4701|-79.97196|09-01
9.45129|-79.85632|09-01
9.35217|-79.90767|09-01
9.35781|-79.89057|09-01
8.95764|-79.57462|09-01
9.36185|-79.88499|09-01
9.35343|-79.90909|09-01
8.95785|-79.56485|09-01
9.48077|-79.84567|09-01
8.96271|-79.56945|09-01
9.38453|-79.91878|09-01
8.72121|-79.40827|09-01
9.61498|-79.85732|09-01
8.78483|-79.42883|09-01
8.7559|-79.41064|09-01
9.55747|-79.87088|09-01
9.537420000000001|-80.00838|09-01
9.54594|-79.86828|09-01
9.55474|-79.87273|09-01
8.73509|-79.41411|09-01
9.61701|-79.85171|09-01
9.37144|-79.88662|09-02
9.35712|-79.9192|09-02
9.52117|-79.7948|09-02
9.37543|-79.8909|09-02
8.87975|-79.44992|09-02
8.94121|-79.56383|09-02
9.44319|-79.91718|09-02
8.961|-79.56783|09-02
8.95549|-79.56554|09-02
8.85485|-79.47917|09-02
8.84671|-79.52005|09-02
9.35231|-79.91077|09-02
8.95796|-79.56513|09-02
9.274750000000001|-79.91276|09-02
9.35079|-79.90636|09-02
9.48722|-79.82807|09-02
9.3635|-79.88563|09-02
9.51372|-79.89156|09-02
9.36067|-79.88433|09-02
8.98153|-79.58886|09-02
9.56321|-79.878|09-02
9.52852|-79.99978|09-02
9.56953|-79.87263|09-02
9.59046|-79.88533|09-02
8.729800000000001|-79.40835|09-02
9.55237|-79.8672|09-02
8.73789|-79.41643|09-02
8.75447|-79.4096|09-02
9.60886|-79.84722|09-02
9.62215|-79.86004|09-02
9.58865|-79.85149|09-02
9.62064|-79.84181|09-02
9.61155|-79.85533|09-02
9.60162|-79.85942|09-02
9.27514|-79.91293|09-03
9.35633|-79.8825|09-03
9.44514|-79.86625|09-03
9.37233|-79.88517|09-03
8.9594|-79.57556|09-03
9.45447|-79.85758|09-03
9.46895|-79.82237|09-03
9.10494|-79.69011|09-03
9.48599|-79.83014|09-03
9.47773|-79.85614|09-03
9.3695|-79.8855|09-03
9.392430000000001|-79.91872|09-03
9.21374|-79.93327|09-03
8.96104|-79.56793|09-03
8.957699999999999|-79.56495|09-03
8.8661|-79.50536|09-03
8.97787|-79.5862|09-03
9.36682|-79.8843|09-03
9.37296|-79.88912|09-03
9.53277|-79.8774|09-03
9.35841|-79.88345|09-03
9.37546|-79.89086|09-03
9.36334|-79.88576|09-03
8.99619|-79.5909|09-03
8.88022|-79.4522|09-03
8.96339|-79.57001|09-03
9.49123|-79.86932|09-03
9.49804|-79.83722|09-03
8.95549|-79.56553|09-03
9.36087|-79.88452|09-03
9.61857|-79.84536|09-03
8.75933|-79.422|09-03
9.58216|-79.86756|09-03
8.77464|-79.42817|09-03
8.73378|-79.4118|09-03
8.73858|-79.41443|09-03
8.73028|-79.40607|09-03
9.52585|-79.98099|09-03
8.73622|-79.4013|09-03
8.72332|-79.40622|09-03
9.54677|-79.87348|09-03
9.36967|-79.8855|09-04
8.88749|-79.5029|09-04
8.95817|-79.56667|09-04
9.48265|-79.82381|09-04
8.82206|-79.58119|09-04
8.7214|-79.45305|09-04
9.35091|-79.90761|09-04
9.3667|-79.88512|09-04
9.3563|-79.8825|09-04
9.37143|-79.88666|09-04
9.37457|-79.89015|09-04
9.447330000000001|-79.88767|09-04
8.83531|-79.50684|09-04
8.95523|-79.56586|09-04
9.35233|-79.90776|09-04
8.87608|-79.48094|09-04
8.88426|-79.45099|09-04
9.50052|-79.83512|09-04
9.2817|-79.92214|09-04
8.96336|-79.56996|09-04
8.95715|-79.57452|09-04
8.95804|-79.56523|09-04
8.78623|-79.59705|09-04
8.80938|-79.53525|09-04
9.37152|-79.88811|09-04
9.35833|-79.88333|09-04
9.36356|-79.88568|09-04
9.44517|-79.8655|09-04
8.74523|-79.41331|09-04
8.73487|-79.41647|09-04
8.74708|-79.4065|09-04
8.78515|-79.42723|09-04
8.76511|-79.41858|09-04
8.78036|-79.42941|09-04
8.76084|-79.41109|09-04
9.60567|-79.86725|09-04
9.55941|-79.87434|09-04
9.49204|-79.98149|09-04
8.73634|-79.41411|09-04
8.71778|-79.40397|09-04
9.62506|-79.84613|09-04
8.76453|-79.41853|09-04
8.72712|-79.40542|09-04
9.62232|-79.84965|09-04
8.74648|-79.4096|09-04
8.75488|-79.41497|09-04
8.80702|-79.5356|09-05
9.270199999999999|-79.92319|09-05
9.35629|-79.88258|09-05
9.01725|-79.61334|09-05
8.95525|-79.56586|09-05
8.95427|-79.57475|09-05
8.95343|-79.5674|09-05
9.48651|-79.95254|09-05
8.854|-79.45698|09-05
9.35228|-79.90783|09-05
8.949580000000001|-79.56951|09-05
8.886|-79.50567|09-05
8.86933|-79.47945|09-05
9.49917|-79.85542|09-05
9.36134|-79.8845|09-05
8.98464|-79.59152|09-05
9.35849|-79.88345|09-05
8.85465|-79.47818|09-05
8.87161|-79.47|09-05
8.87162|-79.45624|09-05
9.35078|-79.90642|09-05
8.900970000000001|-79.49146|09-05
8.96277|-79.56917|09-05
9.46146|-79.86845|09-05
8.81977|-79.58119|09-05
8.95947|-79.57569|09-05
9.36659|-79.88499|09-05
8.80633|-79.59767|09-05
8.88197|-79.44918|09-05
9.363620000000001|-79.88567|09-05
9.27792|-79.9134|09-05
9.36959|-79.88548|09-05
8.78187|-79.42425|09-05
8.76364|-79.42459|09-05
8.73026|-79.40701|09-05
9.57785|-79.8696|09-05
8.75758|-79.4139|09-05
8.76242|-79.41586|09-05
8.73373|-79.40946|09-05
8.763490000000001|-79.41908|09-05
9.55854|-79.87313|09-05
9.61391|-79.85515|09-05
9.50292|-79.91071|09-05
9.5985|-79.86495|09-05
9.5706|-79.85597|09-05
8.76328|-79.42059|09-05
8.74864|-79.41661|09-05
8.74277|-79.41463|09-05
8.75599|-79.41025|09-05
9.36952|-79.88534|09-06
8.96095|-79.56765|09-06
8.95533|-79.56567|09-06
8.9543|-79.57474|09-06
9.37118|-79.88683|09-06
8.84513|-79.47172|09-06
8.8833|-79.47407|09-06
8.96343|-79.57034|09-06
9.01756|-79.6129|09-06
8.95625|-79.57412|09-06
8.87003|-79.45652|09-06
9.36075|-79.88452|09-06
9.3524|-79.91059|09-06
9.35086|-79.90768|09-06
8.79808|-79.60349|09-06
8.84095|-79.53155|09-06
9.36335|-79.88565|09-06
9.35605|-79.88218|09-06
9.36687|-79.88425|09-06
9.46312|-79.90854|09-06
8.89765|-79.47257|09-06
9.46051|-79.86712|09-06
9.44933|-79.88683|09-06
8.83667|-79.58017|09-06
8.81715|-79.54147|09-06
9.35221|-79.9077|09-06
9.37566|-79.89107|09-06
8.87886|-79.46808|09-06
8.86652|-79.47963|09-06
8.82762|-79.57882|09-06
8.96023|-79.57604|09-06
8.86395|-79.4678|09-06
8.87393|-79.4417|09-06
9.35641|-79.91909|09-06
8.8533|-79.47835|09-06
8.751570000000001|-79.41533|09-06
8.77395|-79.4325|09-06
8.73436|-79.416|09-06
9.58093|-79.85454|09-06
9.54631|-79.88807|09-06
9.61793|-79.8389|09-06
8.73032|-79.40581|09-06
8.74575|-79.40975|09-06
8.81614|-79.54809|09-06
9.58163|-79.8682|09-06
9.59724|-79.85675|09-06
9.61547|-79.83734|09-06
9.52258|-79.99841|09-06
9.60116|-79.89552|09-06
8.87028|-79.45644|09-07
8.83952|-79.5286|09-07
9.37296|-79.88923|09-07
8.95533|-79.56564|09-07
8.79278|-79.48041|09-07
9.35287|-79.91012|09-07
8.96008|-79.56707|09-07
8.81627|-79.5468|09-07
8.95383|-79.56712|09-07
8.882200000000001|-79.45658|09-07
8.87509|-79.44462|09-07
9.49253|-79.82168|09-07
8.96035|-79.57624|09-07
9.43803|-79.84605|09-07
8.88509|-79.50587|09-07
9.27433|-79.9231|09-07
9.37576|-79.89094|09-07
9.49808|-79.86505|09-07
9.35233|-79.9075|09-07
9.46384|-79.98472|09-07
9.3631|-79.88553|09-07
9.0008|-79.59612|09-07
8.95589|-79.57392|09-07
8.85364|-79.47813|09-07
9.44122|-79.87292|09-07
9.35808|-79.88337|09-07
8.85068|-79.46555|09-07
9.27314|-79.91255|09-07
9.35092|-79.90765|09-07
8.95792|-79.56507|09-07
9.3721|-79.88547|09-07
9.35615|-79.88233|09-07
8.76079|-79.41595|09-07
9.603|-79.88267|09-07
9.61638|-79.88275|09-07
8.75564|-79.41431|09-07
8.75362|-79.4131|09-07
8.72357|-79.40883|09-07
9.59358|-79.87868|09-07
9.56174|-79.86725|09-07
9.56649|-79.85767|09-07
8.77016|-79.42528|09-07
8.75507|-79.41287|09-07
9.55788|-79.88165|09-07
8.75719|-79.41801|09-07
9.61196|-79.85257|09-07
8.76593|-79.4216|09-07
9.60663|-79.85274|09-07
8.8513|-79.46528|09-08
8.95545|-79.56553|09-08
9.35243|-79.91069|09-08
8.95467|-79.57433|09-08
9.36799|-79.91884|09-08
8.95608|-79.57394|09-08
8.96345|-79.57013|09-08
8.96027|-79.57625|09-08
8.82727|-79.45559|09-08
9.36333|-79.88567|09-08
8.85337|-79.48037|09-08
9.35103|-79.90755|09-08
9.36919|-79.88647|09-08
9.3522|-79.90777|09-08
9.49377|-79.87549|09-08
9.38264|-79.89675|09-08
8.96007|-79.56707|09-08
9.37473|-79.89038|09-08
8.81607|-79.54748|09-08
9.43874|-79.8452|09-08
8.95749|-79.56485|09-08
8.8852|-79.50777|09-08
8.79015|-79.60375|09-08
9.47273|-79.94084|09-08
9.36128|-79.88461|09-08
9.59194|-79.87907|09-08
8.9788|-79.58683|09-08
8.86725|-79.46857|09-08
8.73716|-79.41526|09-08
8.79542|-79.59204|09-08
9.37306|-79.88911|09-08
9.56693|-79.92535|09-08
8.86858|-79.48016|09-08
9.46446|-79.98459|09-08
8.8826|-79.45948|09-08
8.72928|-79.40766|09-08
9.59371|-79.8697|09-08
8.74545|-79.41603|09-08
9.54905|-79.8587|09-08
9.60469|-79.85996|09-08
8.75256|-79.41537|09-08
9.6187|-79.87883|09-08
9.53267|-80.01433|09-08
9.5725|-79.857|09-08
9.61617|-79.85729|09-08
8.71722|-79.40757|09-08
9.55718|-79.86591|09-08
9.60657|-79.84773|09-08
9.59233|-79.8565|09-08
9.60048|-79.84702|09-08
8.73701|-79.41638|09-08
9.54339|-79.86974|09-08
9.47695|-79.82843|09-09
8.88548|-79.50825|09-09
9.37099|-79.91856|09-09
9.37328|-79.89601|09-09
8.9627|-79.56941|09-09
9.35729|-79.88288|09-09
9.35673|-79.88265|09-09
9.37601|-79.89107|09-09
8.95433|-79.57467|09-09
8.86809|-79.47625|09-09
9.46431|-79.98443|09-09
9.46167|-79.87167|09-09
8.95706|-79.57447|09-09
9.48333|-79.84567|09-09
9.47281|-79.94091|09-09
9.3522|-79.90781|09-09
9.35086|-79.90757|09-09
8.98924|-79.59506|09-09
8.95382|-79.56712|09-09
9.36357|-79.8857|09-09
8.9598|-79.56693|09-09
9.35252|-79.91063|09-09
8.8425|-79.49293|09-09
9.47157|-79.86108|09-09
9.47043|-79.89575|09-09
8.95754|-79.56472|09-09
8.94718|-79.56804|09-09
9.36698|-79.88411|09-09
9.46733|-79.83615|09-09
9.42776|-79.88205|09-09
8.96018|-79.57615|09-09
8.75048|-79.41459|09-09
8.71357|-79.4052|09-09
8.72317|-79.40783|09-09
9.52917|-80.00451|09-09
9.59905|-79.85878|09-09
8.7341|-79.41057|09-09
8.75084|-79.41624|09-09
9.60611|-79.86402|09-09
8.77454|-79.42451|09-09
8.72573|-79.4077|09-09
8.72082|-79.40662|09-09
9.5521|-79.87733|09-09
9.59226|-79.85828|09-09
8.73653|-79.40605|09-09
9.61903|-79.88103|09-09
8.77691|-79.42383|09-09
8.96331|-79.57007|09-10
8.9474|-79.56798|09-10
9.37308|-79.88918|09-10
9.43687|-79.88832|09-10
9.46426|-79.98435|09-10
9.47238|-79.86162|09-10
8.98855|-79.59463|09-10
9.36172|-79.8851|09-10
9.53475|-79.93747|09-10
9.37253|-79.88493|09-10
8.95984|-79.56708|09-10
8.95432|-79.5747|09-10
8.8407|-79.49107|09-10
9.46802|-79.83728|09-10
9.01386|-79.61694|09-10
9.58625|-79.7937|09-10
9.36966|-79.88501|09-10
9.48882|-79.8425|09-10
9.47226|-79.94055|09-10
8.88067|-79.46264|09-10
8.859020000000001|-79.49944|09-10
8.9601|-79.57627|09-10
8.8095|-79.46917|09-10
9.48087|-79.95376|09-10
8.99108|-79.58575|09-10
9.37451|-79.89032|09-10
8.9783|-79.58627|09-10
8.8578|-79.46637|09-10
8.88482|-79.50852|09-10
9.35661|-79.91902|09-10
9.352|-79.90817|09-10
8.95385|-79.56709|09-10
9.36384|-79.88591|09-10
8.856630000000001|-79.47925|09-10
8.7371|-79.41528|09-10
8.871220000000001|-79.46584|09-10
9.3525|-79.9106|09-10
8.76835|-79.41345|09-10
9.59682|-79.85356|09-10
9.61383|-79.85076|09-10
9.59919|-79.85314|09-10
8.81591|-79.54763|09-10
8.7611|-79.41204|09-10
9.5777|-79.86489|09-10
8.74492|-79.40918|09-10
8.71831|-79.40526|09-10
9.61974|-79.85803|09-10
8.7615|-79.41783|09-10
9.53341|-79.88713|09-10
9.587250000000001|-79.88159|09-10
9.57942|-79.86205|09-10
8.73209|-79.41051|09-10
8.73019|-79.40726|09-10
8.75124|-79.41627|09-10
8.76147|-79.41988|09-10
8.87678|-79.47207|09-11
9.3725|-79.88487|09-11
9.36702|-79.88419|09-11
8.92512|-79.54983|09-11
8.95555|-79.56538|09-11
9.36515|-79.88812|09-11
9.49577|-79.82422|09-11
8.81628|-79.54889|09-11
8.82368|-79.54407|09-11
9.4643|-79.98451|09-11
8.88136|-79.46268|09-11
8.99997|-79.59536|09-11
9.35276|-79.91036|09-11
9.37201|-79.89479|09-11
9.52652|-79.80986|09-11
8.95736|-79.57467|09-11
9.37774|-79.9188|09-11
8.96094|-79.57648|09-11
9.46777|-79.83725|09-11
9.3561|-79.88249|09-11
9.35224|-79.90788|09-11
9.3714|-79.88647|09-11
9.372|-79.88851|09-11
8.96084|-79.56769|09-11
8.84163|-79.49298|09-11
9.36365|-79.88578|09-11
8.96337|-79.57001|09-11
9.35293|-79.91896|09-11
8.95392|-79.56714|09-11
9.01982|-79.61564|09-11
9.35091|-79.90757|09-11
9.01453|-79.61762|09-11
9.47213|-79.86142|09-11
9.35948|-79.88393|09-11
8.82736|-79.46057|09-11
9.4787|-79.82091|09-11
8.95719|-79.57208|09-11
8.86224|-79.48578|09-11
9.53706|-79.85202|09-11
8.86417|-79.47063|09-11
9.36968|-79.88568|09-11
9.58045|-79.87641|09-11
8.76145|-79.44208|09-11
8.74334|-79.41299|09-11
8.76952|-79.42312|09-11
8.7285|-79.40741|09-11
8.73818|-79.40428|09-11
8.74282|-79.4085|09-11
9.62506|-79.85015|09-11
9.56571|-79.86675|09-11
9.581|-79.883|09-11
8.73615|-79.41508|09-11
9.48652|-79.9604|09-11
8.74449|-79.41674|09-11
9.52842|-79.8732|09-11
9.613949999999999|-79.84458|09-11
9.56965|-79.85282|09-12
9.45399|-79.86295|09-12
8.81588|-79.54828|09-12
9.36357|-79.88577|09-12
9.47924|-79.8264|09-12
9.3561|-79.8825|09-12
9.35099|-79.90766|09-12
9.35992|-79.884|09-12
9.4722|-79.86152|09-12
9.40762|-79.88586|09-12
9.37705|-79.89663|09-12
8.95692|-79.57447|09-12
8.92926|-79.55443|09-12
9.35252|-79.91063|09-12
9.43364|-79.88113|09-12
9.27575|-79.91296|09-12
9.35222|-79.90785|09-12
9.41467|-79.87691|09-12
8.96037|-79.56748|09-12
9.43983|-79.85633|09-12
8.87942|-79.46797|09-12
9.46697|-79.83668|09-12
9.43649|-79.95742|09-12
9.42539|-79.88186|09-12
9.41803|-79.88924|09-12
8.957840000000001|-79.56505|09-12
9.43829|-79.89447|09-12
9.01398|-79.61705|09-12
9.46368|-79.98416|09-12
8.96247|-79.56937|09-12
9.37198|-79.88851|09-12
8.82225|-79.54275|09-12
8.95938|-79.57568|09-12
9.26734|-79.91167|09-12
8.79462|-79.4644|09-12
8.84077|-79.49158|09-12
9.60186|-79.86937|09-12
8.72978|-79.41034|09-12
8.7563|-79.41237|09-12
9.5166|-79.89393|09-12
8.72166|-79.40895|09-12
9.59978|-79.86893|09-12
9.5411|-79.87565|09-12
9.60902|-79.84939|09-12
8.7378|-79.41095|09-12
8.79322|-79.43225|09-12
9.49287|-79.89511|09-12
8.80712|-79.42721|09-12
9.55819|-79.862|09-12
9.60803|-79.84635|09-12
9.51439|-80.00819|09-12
9.62183|-79.865|09-12
8.76136|-79.41939|09-12
9.35837|-79.88338|09-13
9.42317|-79.88083|09-13
9.4433|-79.85723|09-13
9.48559|-79.8931|09-13
9.42948|-79.89681|09-13
8.95771|-79.56495|09-13
9.37537|-79.89074|09-13
9.46436|-79.9843|09-13
8.85632|-79.46867|09-13
8.955400000000001|-79.56563|09-13
8.95698|-79.57452|09-13
8.9789|-79.58677|09-13
8.96011|-79.576|09-13
9.36471|-79.88625|09-13
9.45423|-79.86312|09-13
8.99552|-79.59034|09-13
9.3562|-79.88239|09-13
9.16701|-79.82292|09-13
8.8161|-79.54882|09-13
9.35251|-79.91061|09-13
9.4156|-79.87671|09-13
9.40844|-79.88549|09-13
8.96116|-79.5681|09-13
8.873|-79.46539|09-13
9.36081|-79.88443|09-13
9.36862|-79.88913|09-13
9.40763|-79.94238|09-13
9.36708|-79.88385|09-13
9.37118|-79.88683|09-13
9.35084|-79.90645|09-13
9.27147|-79.91235|09-13
8.98492|-79.59152|09-13
9.5022|-79.84357|09-13
9.47991|-79.82695|09-13
8.87022|-79.47671|09-13
8.73585|-79.412|09-13
9.54519|-79.87788|09-13
8.75252|-79.41672|09-13
9.57407|-79.86924|09-13
8.71825|-79.40344|09-13
8.73351|-79.41496|09-13
9.59264|-79.87722|09-13
8.76776|-79.42553|09-13
8.71991|-79.40503|09-13
9.614370000000001|-79.88557|09-13
9.54864|-79.87638|09-13
8.73976|-79.41127|09-13
9.62262|-79.83683|09-13
9.58109|-79.85263|09-13
9.59362|-79.88771|09-13
9.44783|-79.90381000000001|09-14
9.45476|-79.8637|09-14
8.88514|-79.50787|09-14
9.37298|-79.88923|09-14
8.96117|-79.568|09-14
8.95792|-79.56511|09-14
8.96035|-79.57614|09-14
9.35208|-79.90788|09-14
8.81624|-79.54682|09-14
9.43416|-79.88256|09-14
9.36644|-79.88516|09-14
9.27749|-79.92267|09-14
9.35632|-79.88243|09-14
8.95638|-79.57408|09-14
8.963|-79.5695|09-14
8.95428|-79.57474|09-14
9.35288|-79.91267|09-14
9.46484|-79.98513|09-14
9.37539|-79.89082|09-14
9.37127|-79.8866|09-14
8.79762|-79.58893|09-14
9.53245|-79.85028|09-14
9.35092|-79.90753|09-14
9.3692|-79.8865|09-14
9.44117|-79.85085|09-14
9.3529|-79.91038|09-14
8.8705|-79.47597|09-14
9.46116|-79.89125|09-14
8.9946|-79.59901|09-14
8.88286|-79.45364000000001|09-14
8.95537|-79.56564|09-14
9.42937|-79.9055|09-14
9.18862|-79.88461|09-14
9.35407|-79.91255|09-14
9.37173|-79.89579|09-14
9.5092|-79.98153|09-14
8.72322|-79.4095|09-14
9.50584|-80.01407|09-14
9.57933|-79.87407|09-14
8.72001|-79.41333|09-14
8.78835|-79.42797|09-14
9.58113|-79.88889|09-14
9.56962|-79.87225|09-14
8.78035|-79.43053|09-14
9.58211|-79.86727|09-14
8.77617|-79.42441|09-14
9.57213|-79.86424|09-14
9.56097|-79.86348|09-14
9.53518|-79.87606|09-14
8.72547|-79.40688|09-14
9.37285|-79.88896|09-15
9.35332|-79.90969|09-15
9.37197|-79.88569|09-15
8.9575|-79.56447|09-15
8.87028|-79.47637|09-15
9.37474|-79.89041|09-15
9.43226|-79.92753|09-15
9.35406|-79.91257|09-15
8.96038|-79.57614|09-15
9.37244|-79.88494|09-15
9.3593|-79.88391|09-15
9.35207|-79.90793|09-15
8.789250000000001|-79.41666|09-15
9.3638|-79.88593|09-15
8.95716|-79.5747|09-15
8.79725|-79.5895|09-15
8.96122|-79.56802|09-15
8.96289|-79.56938|09-15
8.88268|-79.45387|09-15
8.95384|-79.56716|09-15
9.43233|-79.88174|09-15
9.36948|-79.88584|09-15
9.52567|-79.86338|09-15
8.81588|-79.5477|09-15
9.46336|-79.98401|09-15
8.7966|-79.44211|09-15
9.36115|-79.88479|09-15
8.72859|-79.41105|09-15
9.35287|-79.91272|09-15
8.95432|-79.57458|09-15
8.87412|-79.46732|09-15
8.73834|-79.41351|09-15
9.57727|-79.87013|09-15
8.76053|-79.42003|09-15
8.73968|-79.41431|09-15
9.59307|-79.88287|09-15
8.74779|-79.4118|09-15
9.50623|-79.88252|09-15
9.49373|-79.89274|09-15
